CustomerID,Age,TenureMonths,MonthlyCharges,Contract,InternetService,PaperlessBilling,PaymentMethod,Churn
CUST_1184,47,16,36.35456868241393,Two year,Fiber optic,No,Electronic check,No
CUST_1185,60,2,23.36497233990266,One year,Fiber optic,Yes,Electronic check,Yes
CUST_1186,65,17,34.11096483326493,Month-to-month,DSL,Yes,Electronic check,No
CUST_1187,78,30,80.87979601803936,Two year,Fiber optic,No,Mailed check,No
CUST_1188,34,13,37.929623526004846,Month-to-month,No,Yes,Electronic check,Yes
CUST_1189,43,13,42.57630748750281,Month-to-month,DSL,No,Credit card (automatic),No
CUST_1190,53,43,22.513972575631417,Month-to-month,Fiber optic,No,Credit card (automatic),Yes
CUST_1191,18,21,92.29306722386036,Month-to-month,DSL,No,Electronic check,Yes
CUST_1192,25,55,101.03643997594371,One year,DSL,Yes,Mailed check,No
CUST_1193,66,40,99.68481767721232,Two year,DSL,Yes,Bank transfer (automatic),Yes
CUST_1194,52,15,32.75681513642842,One year,Fiber optic,Yes,Mailed check,Yes
CUST_1195,78,52,110.33011273887594,Month-to-month,No,Yes,Bank transfer (automatic),No
CUST_1196,69,53,87.227882947408,One year,Fiber optic,No,Bank transfer (automatic),No
CUST_1197,32,52,109.75286223768644,One year,DSL,No,Electronic check,No
CUST_1198,64,30,64.71605045306636,Month-to-month,DSL,No,Credit card (automatic),No
CUST_1199,73,33,63.69548610836978,Two year,Fiber optic,Yes,Electronic check,No
CUST_1200,39,57,98.45365186848953,Two year,DSL,No,Bank transfer (automatic),No
CUST_1201,31,52,29.32978554767435,One year,DSL,Yes,Electronic check,No
CUST_1202,43,9,72.08740366348857,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_1203,45,54,103.63842356312257,One year,No,No,Electronic check,No
CUST_1204,40,1,103.01925630695713,Two year,DSL,Yes,Credit card (automatic),Yes
CUST_1205,31,44,115.6132856342369,Month-to-month,Fiber optic,No,Credit card (automatic),Yes
CUST_1206,41,9,89.82725935305464,Two year,DSL,Yes,Mailed check,No
CUST_1207,19,32,40.77706294397284,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),No
CUST_1208,62,15,22.028031489458083,One year,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_1209,43,12,67.9415798627102,One year,No,No,Electronic check,Yes
CUST_1210,31,57,71.37038656225556,One year,Fiber optic,Yes,Mailed check,No
CUST_1211,76,8,44.02625844989315,Two year,Fiber optic,No,Credit card (automatic),Yes
CUST_1212,73,27,32.469744712360324,Month-to-month,DSL,No,Electronic check,Yes
CUST_1213,68,62,78.6208166190509,Month-to-month,DSL,Yes,Mailed check,No
CUST_1214,24,12,96.42556740241413,One year,Fiber optic,No,Credit card (automatic),Yes
CUST_1215,20,65,119.31541035901606,Month-to-month,No,No,Electronic check,Yes
CUST_1216,64,42,95.83026172105185,Month-to-month,Fiber optic,No,Credit card (automatic),No
CUST_1217,40,62,99.3632414255581,Month-to-month,Fiber optic,No,Bank transfer (automatic),No
CUST_1218,63,11,81.64608782287975,Month-to-month,DSL,Yes,Mailed check,Yes
CUST_1219,60,43,118.59226589700178,One year,Fiber optic,Yes,Credit card (automatic),No
CUST_1220,64,17,83.99563851145705,One year,DSL,No,Mailed check,Yes
CUST_1221,77,32,106.02532863997044,Month-to-month,DSL,Yes,Electronic check,No
CUST_1222,62,40,114.57846462409557,Month-to-month,Fiber optic,No,Mailed check,Yes
CUST_1223,35,23,112.9858500500561,Month-to-month,Fiber optic,Yes,Electronic check,No
CUST_1224,75,56,58.14153437833565,Month-to-month,Fiber optic,Yes,Mailed check,No
CUST_1225,55,6,27.866205831425866,Month-to-month,Fiber optic,Yes,Electronic check,Yes
CUST_1226,52,50,37.18737025392468,Month-to-month,Fiber optic,Yes,Electronic check,Yes
CUST_1227,68,37,25.92233053966075,One year,DSL,Yes,Electronic check,No
CUST_1228,32,64,30.539693482914004,One year,Fiber optic,No,Credit card (automatic),Yes
CUST_1229,42,54,38.465124589369765,Month-to-month,DSL,Yes,Bank transfer (automatic),Yes
CUST_1230,72,49,54.10943165874018,One year,DSL,Yes,Mailed check,Yes
CUST_1231,54,11,74.35396465750759,Two year,DSL,Yes,Bank transfer (automatic),No
CUST_1232,45,49,91.1682059355086,Month-to-month,DSL,Yes,Bank transfer (automatic),Yes
CUST_1233,27,21,41.092733610651194,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),No
CUST_1234,56,66,87.25224042381393,One year,No,No,Bank transfer (automatic),Yes
CUST_1235,74,63,90.42590745024197,Month-to-month,DSL,No,Mailed check,No
CUST_1236,34,28,75.86223368661894,One year,DSL,No,Mailed check,Yes
CUST_1237,56,17,110.36178697987106,Two year,DSL,Yes,Bank transfer (automatic),Yes
CUST_1238,39,6,31.099481392181065,Month-to-month,Fiber optic,Yes,Mailed check,Yes
CUST_1239,43,19,37.71214576024195,One year,Fiber optic,No,Mailed check,No
CUST_1240,79,56,62.86648243894848,One year,Fiber optic,Yes,Electronic check,Yes
CUST_1241,61,28,32.671273523423885,Month-to-month,Fiber optic,Yes,Mailed check,No
CUST_1242,42,66,76.62961437240875,Month-to-month,Fiber optic,No,Credit card (automatic),Yes
CUST_1243,34,38,59.84004666094244,Two year,No,No,Bank transfer (automatic),No
CUST_1244,30,37,48.45957945359184,Two year,DSL,Yes,Mailed check,No
CUST_1245,37,68,36.99898130176373,One year,No,Yes,Bank transfer (automatic),Yes
CUST_1246,42,49,53.53382383482103,Two year,DSL,Yes,Mailed check,No
CUST_1247,21,43,80.7959350832342,Month-to-month,DSL,Yes,Bank transfer (automatic),Yes
CUST_1248,27,36,77.57852108894116,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_1249,20,58,36.36240002102338,Month-to-month,Fiber optic,Yes,Mailed check,Yes
CUST_1250,58,13,32.49198107406334,Month-to-month,No,Yes,Mailed check,No
CUST_1251,62,52,22.66767626088725,Two year,DSL,No,Credit card (automatic),No
CUST_1252,35,58,21.242559379393228,Two year,No,No,Mailed check,Yes
CUST_1253,64,32,107.98104357196851,Two year,DSL,No,Bank transfer (automatic),No
CUST_1254,53,60,24.508885600538992,One year,DSL,Yes,Credit card (automatic),Yes
CUST_1255,64,58,93.12211098732463,Month-to-month,DSL,Yes,Electronic check,No
CUST_1256,39,56,107.1985096244957,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),No
CUST_1257,51,28,29.805784856245758,Month-to-month,Fiber optic,Yes,Mailed check,No
CUST_1258,64,1,63.63014238330176,One year,Fiber optic,No,Bank transfer (automatic),Yes
CUST_1259,25,42,116.23029831742767,Month-to-month,DSL,No,Credit card (automatic),No
CUST_1260,57,48,103.41386605235851,Two year,DSL,Yes,Mailed check,No
CUST_1261,66,40,68.9704031857855,Two year,DSL,Yes,Mailed check,No
CUST_1262,61,63,96.25711127915528,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_1263,36,4,103.33776244316638,Month-to-month,Fiber optic,Yes,Electronic check,Yes
CUST_1264,59,38,54.80269631887193,One year,Fiber optic,Yes,Mailed check,No
CUST_1265,58,27,109.2152916869961,Month-to-month,No,Yes,Mailed check,No
CUST_1266,54,9,67.04733196771568,One year,DSL,Yes,Mailed check,Yes
CUST_1267,23,16,72.780736355883,One year,DSL,Yes,Electronic check,Yes
CUST_1268,69,56,119.9707637821831,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes
CUST_1269,43,31,104.33029661521613,Month-to-month,Fiber optic,Yes,Electronic check,Yes
CUST_1270,51,14,56.177000577298,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes
CUST_1271,76,25,21.034559647269994,Two year,No,Yes,Mailed check,Yes
CUST_1272,73,34,82.61740737938948,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes
CUST_1273,76,67,90.39134261281077,Two year,DSL,Yes,Bank transfer (automatic),No
CUST_1274,62,24,85.08026901433797,One year,DSL,Yes,Bank transfer (automatic),Yes
CUST_1275,23,26,116.78623511632131,One year,Fiber optic,Yes,Bank transfer (automatic),No
CUST_1276,54,20,106.29710273321443,Month-to-month,Fiber optic,Yes,Mailed check,No
CUST_1277,74,64,64.88316931806486,One year,DSL,Yes,Credit card (automatic),Yes
CUST_1278,50,10,26.285748747238095,One year,DSL,Yes,Electronic check,Yes
CUST_1279,70,67,67.60587695019969,Month-to-month,Fiber optic,No,Bank transfer (automatic),No
CUST_1280,39,24,88.9244019962023,One year,Fiber optic,Yes,Mailed check,Yes
CUST_1281,38,5,80.77098082270047,One year,DSL,Yes,Mailed check,No
CUST_1282,23,67,73.81370677108849,Two year,Fiber optic,Yes,Mailed check,No
CUST_1283,23,58,66.88189580152414,Month-to-month,DSL,Yes,Mailed check,Yes
CUST_1284,72,27,49.37618730273863,Two year,No,No,Bank transfer (automatic),Yes
CUST_1285,65,15,47.734676172462926,Month-to-month,DSL,No,Electronic check,Yes
CUST_1286,21,35,70.0231478925802,Two year,Fiber optic,Yes,Mailed check,Yes
CUST_1287,47,53,36.0603146429649,Two year,Fiber optic,Yes,Electronic check,No
CUST_1288,28,44,54.068542357480155,Month-to-month,DSL,No,Electronic check,Yes
CUST_1289,79,26,52.39792747100996,Month-to-month,Fiber optic,Yes,Electronic check,Yes
CUST_1290,79,47,78.71328015842009,One year,DSL,No,Credit card (automatic),Yes
CUST_1291,47,34,26.668230036302457,Month-to-month,Fiber optic,No,Mailed check,No
CUST_1292,48,50,102.96686802650952,Month-to-month,Fiber optic,No,Mailed check,Yes
CUST_1293,41,12,76.23783803844022,Month-to-month,DSL,Yes,Mailed check,Yes
CUST_1294,72,4,87.08266807759354,Two year,DSL,No,Electronic check,Yes
CUST_1295,26,48,90.30939037594328,Two year,Fiber optic,No,Mailed check,No
CUST_1296,72,55,49.14841368425365,One year,DSL,No,Mailed check,No
CUST_1297,20,1,67.03715673848666,One year,Fiber optic,Yes,Electronic check,Yes
CUST_1298,68,66,115.62459558696672,One year,DSL,No,Mailed check,Yes
CUST_1299,48,30,96.67052379968149,Month-to-month,No,No,Bank transfer (automatic),No
CUST_1300,57,3,116.95568752231853,Month-to-month,Fiber optic,No,Credit card (automatic),Yes
CUST_1301,54,21,94.62543451462884,One year,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_1302,53,49,37.56001397085174,Two year,DSL,No,Bank transfer (automatic),No
CUST_1303,41,62,26.453588384467622,One year,DSL,No,Bank transfer (automatic),No
CUST_1304,48,38,77.76614367196636,One year,DSL,Yes,Electronic check,Yes
CUST_1305,23,15,55.78132797026095,One year,DSL,Yes,Mailed check,No
CUST_1306,19,52,47.54579101381702,Month-to-month,Fiber optic,No,Bank transfer (automatic),No
CUST_1307,37,46,100.72109964254174,One year,Fiber optic,No,Bank transfer (automatic),Yes
CUST_1308,45,25,56.69932670819473,Month-to-month,Fiber optic,No,Mailed check,No
CUST_1309,28,21,51.70009697343039,Month-to-month,Fiber optic,Yes,Electronic check,Yes
CUST_1310,21,5,104.99875931690104,One year,DSL,Yes,Bank transfer (automatic),Yes
CUST_1311,32,70,104.62873364864602,One year,DSL,Yes,Mailed check,Yes
CUST_1312,23,47,55.63666377550566,Month-to-month,No,No,Mailed check,Yes
CUST_1313,71,68,103.24987009859662,One year,Fiber optic,Yes,Credit card (automatic),Yes
CUST_1314,66,18,105.07784903326605,One year,Fiber optic,No,Bank transfer (automatic),Yes
CUST_1315,47,21,62.39305350296662,One year,DSL,No,Bank transfer (automatic),Yes
CUST_1316,73,23,26.647313020917156,Two year,Fiber optic,No,Credit card (automatic),Yes
CUST_1317,55,64,20.15846444663401,Month-to-month,DSL,Yes,Mailed check,No
CUST_1318,68,67,72.3292462888995,Two year,No,No,Mailed check,No
CUST_1319,79,40,54.40754933703557,One year,Fiber optic,No,Bank transfer (automatic),No
CUST_1320,74,10,119.7131894158366,One year,DSL,No,Bank transfer (automatic),No
CUST_1321,19,52,97.24109996272843,One year,No,Yes,Credit card (automatic),No
CUST_1322,32,61,96.12754563504124,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),No
CUST_1323,28,64,115.52427682873437,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes
CUST_1324,25,5,108.77243978933208,One year,DSL,Yes,Electronic check,Yes
CUST_1325,43,53,51.81874794563887,Month-to-month,DSL,No,Credit card (automatic),No
CUST_1326,68,55,36.59872216038764,One year,DSL,No,Mailed check,No
CUST_1327,62,37,94.58922650654823,Month-to-month,DSL,No,Bank transfer (automatic),Yes
CUST_1328,61,56,57.8273893682873,Month-to-month,Fiber optic,Yes,Mailed check,No
CUST_1329,22,59,67.31726516309564,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes
CUST_1330,23,69,83.03977312748269,One year,Fiber optic,Yes,Electronic check,Yes
CUST_1331,43,59,110.78726769352407,Month-to-month,No,Yes,Credit card (automatic),Yes
CUST_1332,71,2,61.908775367096595,One year,DSL,Yes,Credit card (automatic),Yes
CUST_1333,21,65,98.33168902193613,Month-to-month,No,No,Mailed check,No
CUST_1334,36,60,46.833979127465746,One year,No,No,Electronic check,No
CUST_1335,37,51,89.79717909236136,Month-to-month,Fiber optic,Yes,Mailed check,No
CUST_1336,50,30,20.157942107791186,Month-to-month,DSL,Yes,Electronic check,Yes
CUST_1337,37,11,107.15072134906347,One year,Fiber optic,No,Bank transfer (automatic),Yes
CUST_1338,66,39,23.03795799544625,One year,DSL,No,Bank transfer (automatic),No
CUST_1339,29,63,91.27537547625842,Month-to-month,Fiber optic,No,Electronic check,Yes
CUST_1340,64,64,24.62581892612839,Two year,DSL,No,Bank transfer (automatic),No
CUST_1341,18,61,46.624569939400345,Month-to-month,Fiber optic,No,Credit card (automatic),No
CUST_1342,43,54,69.7202403556553,Month-to-month,Fiber optic,Yes,Electronic check,No
CUST_1343,31,58,61.99386853482382,Month-to-month,DSL,Yes,Electronic check,No
CUST_1344,55,56,39.18361146010106,Month-to-month,Fiber optic,Yes,Mailed check,Yes
CUST_1345,54,34,53.38149117092374,Month-to-month,DSL,No,Electronic check,Yes
CUST_1346,79,31,92.7706370060967,Month-to-month,Fiber optic,Yes,Mailed check,Yes
CUST_1347,28,52,86.92570925796483,One year,No,No,Electronic check,Yes
CUST_1348,53,1,27.181458376391568,Month-to-month,DSL,Yes,Credit card (automatic),Yes
CUST_1349,30,55,94.73158255728863,One year,Fiber optic,No,Credit card (automatic),Yes
CUST_1350,60,22,25.304588119702835,Month-to-month,DSL,No,Credit card (automatic),Yes
CUST_1351,20,40,74.29263890997845,Month-to-month,Fiber optic,Yes,Mailed check,Yes
CUST_1352,50,1,46.00627480421906,Month-to-month,No,Yes,Mailed check,Yes
CUST_1353,23,65,78.76901275598189,One year,DSL,Yes,Bank transfer (automatic),No
CUST_1354,67,63,46.132839594090186,One year,No,No,Mailed check,No
CUST_1355,73,54,118.4957969625831,Two year,Fiber optic,No,Mailed check,Yes
CUST_1356,27,42,50.97281837275318,Month-to-month,DSL,No,Credit card (automatic),No
CUST_1357,22,21,44.1960635674496,One year,No,Yes,Electronic check,Yes
CUST_1358,40,22,47.8465290915346,One year,DSL,Yes,Mailed check,No
CUST_1359,27,38,109.64728572592954,Month-to-month,DSL,Yes,Bank transfer (automatic),Yes
CUST_1360,61,8,83.62188286693447,Month-to-month,Fiber optic,Yes,Electronic check,No
CUST_1361,19,62,93.06840974207765,Month-to-month,Fiber optic,Yes,Mailed check,Yes
CUST_1362,30,47,111.80105100943504,One year,Fiber optic,Yes,Electronic check,No
CUST_1363,57,17,111.18724848450074,Month-to-month,DSL,Yes,Electronic check,Yes
CUST_1364,19,17,93.89458465787276,One year,No,No,Electronic check,No
CUST_1365,37,13,39.782442884132294,Month-to-month,Fiber optic,No,Electronic check,Yes
CUST_1366,18,17,104.33733206750055,Month-to-month,No,Yes,Electronic check,Yes
CUST_1367,54,38,40.37760341910637,Month-to-month,DSL,No,Mailed check,No
CUST_1368,26,45,94.28988140984319,One year,Fiber optic,Yes,Electronic check,No
CUST_1369,34,6,88.56030665448743,Month-to-month,No,Yes,Electronic check,No
CUST_1370,26,35,95.88888501404466,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes
CUST_1371,28,14,73.26856807138157,One year,No,Yes,Bank transfer (automatic),Yes
CUST_1372,32,61,83.87261822492196,Month-to-month,DSL,Yes,Electronic check,Yes
CUST_1373,41,15,115.33200804342553,Month-to-month,DSL,Yes,Mailed check,Yes
CUST_1374,55,54,30.108859417421492,Month-to-month,No,Yes,Bank transfer (automatic),No
CUST_1375,72,27,50.884727478162,Month-to-month,No,No,Bank transfer (automatic),Yes
CUST_1376,52,13,81.13570130983824,Month-to-month,DSL,Yes,Electronic check,Yes
CUST_1377,47,31,116.40541301314893,Month-to-month,DSL,Yes,Mailed check,No
CUST_1378,48,35,29.557444766260115,Month-to-month,Fiber optic,No,Credit card (automatic),No
CUST_1379,66,60,22.254922153008643,Month-to-month,No,Yes,Mailed check,No
CUST_1380,22,6,25.5749598470328,Two year,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_1381,79,69,25.240568646119883,Month-to-month,Fiber optic,No,Bank transfer (automatic),No
CUST_1382,77,58,110.78158577774043,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_1383,61,49,92.12579079338248,Month-to-month,DSL,No,Bank transfer (automatic),No
CUST_1384,67,23,87.71063661962783,Month-to-month,No,No,Bank transfer (automatic),Yes
CUST_1385,31,34,72.25728202618095,Two year,Fiber optic,Yes,Electronic check,Yes
CUST_1386,70,26,98.19526169721519,One year,Fiber optic,Yes,Electronic check,No
CUST_1387,73,47,35.56479927615908,Month-to-month,Fiber optic,Yes,Electronic check,No
CUST_1388,28,5,59.19411897884374,One year,Fiber optic,No,Bank transfer (automatic),Yes
CUST_1389,26,20,69.00042507643435,Month-to-month,Fiber optic,Yes,Electronic check,Yes
CUST_1390,51,6,31.040949767672625,Two year,No,No,Bank transfer (automatic),No
CUST_1391,29,70,61.9513709337517,Two year,Fiber optic,No,Mailed check,Yes
CUST_1392,52,59,51.65017792626203,One year,Fiber optic,No,Credit card (automatic),No
CUST_1393,52,64,23.558214579346263,Month-to-month,DSL,No,Mailed check,No
CUST_1394,18,18,33.673540272923525,Month-to-month,No,No,Credit card (automatic),No
CUST_1395,57,4,96.40368231674718,Month-to-month,DSL,No,Electronic check,Yes
CUST_1396,39,17,21.803790950464446,Month-to-month,DSL,Yes,Credit card (automatic),No
CUST_1397,77,14,113.42532990963612,Month-to-month,DSL,No,Mailed check,Yes
CUST_1398,46,13,28.642463244723743,Two year,Fiber optic,No,Mailed check,Yes
CUST_1399,25,7,99.92380942034582,Month-to-month,No,Yes,Credit card (automatic),Yes
CUST_1400,28,44,109.86165409434707,One year,Fiber optic,Yes,Mailed check,No
CUST_1401,58,15,114.1135584850447,One year,DSL,No,Electronic check,Yes
CUST_1402,54,19,106.74770234959726,Two year,DSL,Yes,Mailed check,Yes
CUST_1403,31,63,48.75500394254432,Month-to-month,Fiber optic,Yes,Credit card (automatic),No
CUST_1404,77,35,53.308713133847704,Month-to-month,DSL,Yes,Electronic check,Yes
CUST_1405,47,35,62.654569861007595,One year,Fiber optic,No,Credit card (automatic),No
CUST_1406,52,19,33.92966894071009,Two year,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_1407,38,20,22.227245506722387,Two year,No,No,Bank transfer (automatic),No
CUST_1408,54,35,106.91216142810346,One year,Fiber optic,Yes,Electronic check,Yes
CUST_1409,22,32,75.41287162104564,Month-to-month,DSL,Yes,Electronic check,Yes
CUST_1410,36,48,80.87229421782163,Month-to-month,No,Yes,Mailed check,No
CUST_1411,76,44,112.69884748177954,Month-to-month,Fiber optic,No,Credit card (automatic),Yes
CUST_1412,31,24,86.51201781136157,One year,No,No,Bank transfer (automatic),Yes
CUST_1413,43,61,89.08535043398135,One year,DSL,No,Mailed check,Yes
CUST_1414,79,17,98.69686484367422,One year,Fiber optic,No,Bank transfer (automatic),Yes
CUST_1415,21,71,31.63484498574038,Two year,No,Yes,Mailed check,No
CUST_1416,42,50,56.01621532137915,One year,DSL,No,Mailed check,No
CUST_1417,62,65,116.82079277033662,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_1418,59,32,112.29300781006066,Month-to-month,DSL,Yes,Mailed check,Yes
CUST_1419,42,36,108.40752963101848,Two year,Fiber optic,No,Bank transfer (automatic),Yes
CUST_1420,35,13,65.20885103389725,Month-to-month,No,No,Electronic check,Yes
CUST_1421,57,70,105.71929535868057,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_1422,25,58,24.83958819457656,Month-to-month,No,No,Mailed check,No
CUST_1423,56,14,34.85174242571175,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes
CUST_1424,57,37,61.39676984840541,Month-to-month,No,Yes,Bank transfer (automatic),Yes
CUST_1425,31,68,68.33920666821264,Two year,Fiber optic,Yes,Credit card (automatic),Yes
CUST_1426,49,40,46.350715352085686,Two year,DSL,No,Credit card (automatic),Yes
CUST_1427,68,59,55.647667084778746,Two year,Fiber optic,No,Credit card (automatic),No
CUST_1428,78,16,36.277610102536876,Month-to-month,Fiber optic,Yes,Mailed check,Yes
CUST_1429,55,62,68.91340317159072,Two year,No,No,Bank transfer (automatic),No
CUST_1430,50,4,99.38432928678613,Two year,Fiber optic,Yes,Mailed check,No
CUST_1431,40,45,86.13603936613057,Two year,Fiber optic,Yes,Mailed check,No
CUST_1432,32,28,30.779224736554127,One year,No,No,Electronic check,No
CUST_1433,50,66,68.7581603396716,One year,No,Yes,Credit card (automatic),Yes
CUST_1434,42,31,89.7646382779725,Month-to-month,Fiber optic,No,Electronic check,Yes
CUST_1435,34,3,72.98952965539412,Two year,No,No,Electronic check,Yes
CUST_1436,50,8,59.167559653554896,Month-to-month,Fiber optic,No,Mailed check,Yes
CUST_1437,64,24,82.19144212838782,Month-to-month,DSL,No,Mailed check,Yes
CUST_1438,72,15,116.86386653002755,Two year,DSL,No,Bank transfer (automatic),No
CUST_1439,19,43,29.490790976607798,Month-to-month,No,No,Electronic check,No
CUST_1440,31,31,59.00160607475607,Month-to-month,DSL,Yes,Credit card (automatic),Yes
CUST_1441,70,45,60.66058530460956,Two year,Fiber optic,No,Electronic check,No
CUST_1442,57,66,77.6967310468371,Two year,No,Yes,Bank transfer (automatic),Yes
CUST_1443,57,8,35.217460188191794,Month-to-month,DSL,Yes,Electronic check,Yes
CUST_1444,68,71,37.66430298704695,Two year,No,No,Electronic check,No
CUST_1445,56,57,48.53613859978547,Month-to-month,No,Yes,Electronic check,No
CUST_1446,68,30,115.58700432685195,Month-to-month,No,Yes,Bank transfer (automatic),Yes
CUST_1447,23,18,93.41085812309026,Month-to-month,DSL,No,Electronic check,Yes
CUST_1448,23,69,86.16933016915031,Month-to-month,DSL,Yes,Mailed check,No
CUST_1449,20,39,101.69576873942623,Month-to-month,No,No,Electronic check,Yes
CUST_1450,24,60,32.757646891669296,Month-to-month,DSL,Yes,Mailed check,No
CUST_1451,68,43,105.93328197237517,Two year,Fiber optic,No,Electronic check,Yes
CUST_1452,25,45,79.48327138875041,One year,Fiber optic,Yes,Mailed check,No
CUST_1453,59,23,53.53290074589354,Two year,DSL,No,Electronic check,No
CUST_1454,69,69,101.58552557456903,One year,No,Yes,Credit card (automatic),No
CUST_1455,32,6,100.25645343486241,Month-to-month,Fiber optic,No,Mailed check,Yes
CUST_1456,64,56,104.57085817167271,Two year,DSL,Yes,Credit card (automatic),No
CUST_1457,46,4,31.551790010698216,Two year,DSL,Yes,Mailed check,Yes
CUST_1458,50,23,116.9361244995776,Month-to-month,DSL,Yes,Electronic check,Yes
CUST_1459,69,6,115.96261537897311,Month-to-month,DSL,Yes,Bank transfer (automatic),Yes
CUST_1460,47,32,55.746964550174155,One year,Fiber optic,No,Electronic check,Yes
CUST_1461,56,18,26.589401821191963,One year,DSL,Yes,Bank transfer (automatic),Yes
CUST_1462,44,15,36.70556694687857,Two year,Fiber optic,No,Credit card (automatic),Yes
CUST_1463,53,40,119.2830825444697,Month-to-month,No,No,Bank transfer (automatic),No
CUST_1464,46,6,76.30129431716631,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),No
CUST_1465,55,63,55.6621798826052,One year,DSL,Yes,Bank transfer (automatic),Yes
CUST_1466,74,67,48.82026938500388,One year,No,Yes,Bank transfer (automatic),No
CUST_1467,50,11,45.69917353109476,Month-to-month,DSL,Yes,Credit card (automatic),Yes
CUST_1468,78,43,86.4152765054482,Month-to-month,No,Yes,Bank transfer (automatic),Yes
CUST_1469,54,17,61.93878315196859,One year,Fiber optic,Yes,Electronic check,No
CUST_1470,44,4,116.54106993686116,One year,Fiber optic,Yes,Mailed check,No
CUST_1471,72,63,88.38430306453614,Month-to-month,Fiber optic,No,Mailed check,Yes
CUST_1472,50,68,99.20445910489612,Month-to-month,Fiber optic,No,Electronic check,No
CUST_1473,79,41,49.274154858315995,Two year,No,No,Credit card (automatic),No
CUST_1474,21,5,27.918640910862585,Two year,No,Yes,Electronic check,Yes
CUST_1475,39,32,68.78228373818811,Month-to-month,Fiber optic,Yes,Electronic check,Yes
CUST_1476,19,70,51.45815465462273,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_1477,27,35,40.208316500792364,Two year,No,Yes,Bank transfer (automatic),No
CUST_1478,22,22,115.26421308008614,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_1479,76,65,64.39882143420303,One year,No,No,Credit card (automatic),Yes
CUST_1480,27,22,37.470859204878565,One year,Fiber optic,Yes,Mailed check,No
CUST_1481,50,11,39.86506526811391,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_1482,71,3,48.0709742464594,One year,DSL,No,Electronic check,No
CUST_1483,55,9,119.93162681897128,One year,DSL,No,Mailed check,Yes
CUST_1484,30,60,46.80115005195973,One year,Fiber optic,Yes,Mailed check,No
CUST_1485,48,14,52.88018045784536,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_1486,64,18,85.93281279840014,Two year,Fiber optic,No,Bank transfer (automatic),No
CUST_1487,53,23,49.396137641029824,Month-to-month,Fiber optic,Yes,Mailed check,Yes
CUST_1488,62,47,41.58042510596934,One year,Fiber optic,No,Bank transfer (automatic),Yes
CUST_1489,41,69,35.86371866495987,Two year,No,No,Bank transfer (automatic),No
CUST_1490,69,47,51.26826650277922,Month-to-month,DSL,No,Bank transfer (automatic),No
CUST_1491,73,30,30.591568962877353,One year,Fiber optic,Yes,Mailed check,No
CUST_1492,32,25,21.86465864147829,Two year,DSL,Yes,Mailed check,No
CUST_1493,46,28,100.46416973346773,Month-to-month,Fiber optic,Yes,Mailed check,Yes
CUST_1494,25,25,33.78949424145766,Month-to-month,DSL,Yes,Electronic check,No
CUST_1495,22,58,97.59768498152422,Two year,Fiber optic,No,Mailed check,No
CUST_1496,46,41,99.75424789866598,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes
CUST_1497,64,25,73.7919526329243,Month-to-month,DSL,Yes,Mailed check,No
CUST_1498,21,48,50.96819583129514,Two year,Fiber optic,Yes,Electronic check,Yes
CUST_1499,29,10,34.503273374988844,Two year,No,Yes,Bank transfer (automatic),No
CUST_1500,62,11,93.68051067209991,Two year,DSL,Yes,Credit card (automatic),No
CUST_1501,19,21,80.13869859817859,Month-to-month,Fiber optic,Yes,Mailed check,Yes
CUST_1502,44,45,85.5453456493564,Month-to-month,Fiber optic,Yes,Mailed check,Yes
CUST_1503,48,7,20.866908984513103,Month-to-month,DSL,No,Credit card (automatic),Yes
CUST_1504,68,64,112.75170157078246,One year,DSL,Yes,Bank transfer (automatic),No
CUST_1505,68,64,26.629018744655024,One year,DSL,Yes,Mailed check,No
